Date,High,Low,Open,Close,Volume,Adj Close
2019-02-17,44.649574279785156,42.91134262084961,43.39625930786133,43.928367614746094,1089205822,43.928367614746094
2019-02-18,49.21957778930664,43.842010498046875,43.88195037841797,48.043174743652344,1462180271,48.043174743652344
2019-02-19,49.18318176269531,47.268829345703125,48.13616943359375,47.86467742919922,1417050580,47.86467742919922
2019-02-20,52.158390045166016,47.41093444824219,47.82089614868164,51.78596496582031,1582934318,51.78596496582031
2019-02-21,51.835323333740234,48.68165969848633,51.835323333740234,49.1515998840332,1259734341,49.1515998840332
2019-02-22,50.027671813964844,48.717384338378906,49.132930755615234,49.80573272705078,1213665948,49.80573272705078
2019-02-23,51.88578414916992,48.66763687133789,49.67182159423828,51.68092727661133,1278039837,51.68092727661133
2019-02-24,53.415828704833984,43.65616226196289,51.68029022216797,44.678592681884766,1618048131,44.678592681884766
2019-02-25,47.19085693359375,44.57594680786133,44.57594680786133,46.21306610107422,1212141472,46.21306610107422
2019-02-26,46.517333984375,45.09392166137695,46.17646026611328,45.49113082885742,1060325373,45.49113082885742
2019-02-27,46.138301849365234,44.41291427612305,45.49864196777344,45.581424713134766,1061879935,45.581424713134766
2019-02-28,46.92005920410156,45.59764862060547,45.61649703979492,46.23725509643555,1119495712,46.23725509643555
2019-03-01,48.98780059814453,46.14991760253906,46.23541259765625,47.487239837646484,1175425172,47.487239837646484
2019-03-02,49.64073944091797,47.46395492553711,47.48123550415039,49.01536560058594,1227656624,49.01536560058594
2019-03-03,49.38588333129883,48.093162536621094,49.02194595336914,48.38032150268555,1102677211,48.38032150268555
2019-03-04,48.6493034362793,45.85337448120117,48.33495330810547,46.43203353881836,1243464082,46.43203353881836
2019-03-05,54.02388381958008,46.14234161376953,46.523563385009766,53.1324577331543,2000300862,53.1324577331543
2019-03-06,56.26727294921875,52.27675247192383,53.020225524902344,55.784278869628906,1998850452,55.784278869628906
2019-03-07,58.99951934814453,55.07939147949219,55.8377685546875,57.18903350830078,2410843754,57.18903350830078
2019-03-08,57.6500244140625,55.45344924926758,57.435508728027344,56.09954833984375,1977538387,56.09954833984375
2019-03-09,59.285743713378906,56.00178146362305,56.00178146362305,58.086891174316406,2145350395,58.086891174316406
2019-03-10,58.25138854980469,56.59122085571289,58.09852981567383,57.18186569213867,1778709344,57.18186569213867
2019-03-11,57.848880767822266,54.82707214355469,57.18770217895508,55.42021560668945,1839260243,55.42021560668945
2019-03-12,57.263145446777344,53.49565124511719,55.41301727294922,56.99705505371094,1666711996,56.99705505371094
2019-03-13,57.21018981933594,55.43373489379883,57.07566452026367,55.93318557739258,1465625295,55.93318557739258
2019-03-14,57.75611114501953,55.785194396972656,55.86001205444336,56.58418273925781,1610293200,56.58418273925781
2019-03-15,59.386192321777344,56.5416374206543,56.5416374206543,58.9892578125,1824454595,58.9892578125
2019-03-16,62.093448638916016,58.99413299560547,58.99413299560547,61.84475326538086,1997899601,61.84475326538086
2019-03-17,61.98963928222656,60.78253936767578,61.881492614746094,61.243778228759766,1609232029,61.243778228759766
2019-03-18,62.77064895629883,59.5024299621582,61.28428268432617,60.26480484008789,1971826811,60.26480484008789
2019-03-19,60.947174072265625,59.7523193359375,60.22429656982422,60.61556625366211,1824124623,60.61556625366211
2019-03-20,60.95704650878906,58.56939697265625,60.677913665771484,60.8465461730957,1990264182,60.8465461730957
2019-03-21,61.08232879638672,58.73954391479492,60.86749267578125,59.378326416015625,1766689848,59.378326416015625
2019-03-22,60.284576416015625,58.8876953125,59.3026123046875,59.82400131225586,1660894830,59.82400131225586
2019-03-23,61.70700454711914,59.507808685302734,59.79153060913086,61.34861373901367,2009701790,61.34861373901367
2019-03-24,61.247283935546875,59.71322250366211,61.242916107177734,60.223876953125,2041814465,60.223876953125
2019-03-25,60.926551818847656,58.999908447265625,60.30268096923828,59.49673843383789,2057863894,59.49673843383789
2019-03-26,59.65300750732422,58.334938049316406,59.50830841064453,59.343528747558594,2020400713,59.343528747558594
2019-03-27,62.288082122802734,59.32523727416992,59.40789794921875,62.25143051147461,2220590688,62.25143051147461
2019-03-28,62.22245788574219,60.74556350708008,62.22245788574219,61.17048645019531,1818355774,61.17048645019531
2019-03-29,61.532344818115234,60.2597770690918,61.16759490966797,61.301612854003906,1977436351,61.301612854003906
2019-03-30,64.1090087890625,60.36506271362305,61.25409698486328,60.62196350097656,1698116593,60.62196350097656
2019-03-31,60.850318908691406,60.212364196777344,60.63848114013672,60.75539779663086,1646531872,60.75539779663086
2019-03-31,60.985172271728516,60.41389083862305,60.76983642578125,60.67799377441406,1712538382,60.67799377441406
2019-04-01,77.41172790527344,60.537776947021484,60.70470428466797,76.1932601928711,4161362861,76.1932601928711
2019-04-02,97.49525451660156,76.0096435546875,76.25630187988281,84.92193603515625,6206102119,84.92193603515625
2019-04-03,89.33838653564453,81.56863403320312,85.1739273071289,84.98090362548828,4195622761,84.98090362548828
2019-04-04,89.58201599121094,84.92327880859375,85.03794860839844,88.67786407470703,3512861847,88.67786407470703
2019-04-05,96.7413558959961,86.31238555908203,88.70777130126953,92.57341766357422,3857950929,92.57341766357422
2019-04-06,95.39466857910156,90.08541870117188,92.42137145996094,92.31237030029297,3314848880,92.31237030029297
2019-04-07,93.82284545898438,87.0640869140625,92.32789611816406,89.4930419921875,3295695862,89.4930419921875
2019-04-08,89.49773406982422,85.00721740722656,89.49773406982422,86.7869644165039,2742631078,86.7869644165039
2019-04-09,90.35243225097656,86.74703979492188,86.77433013916016,88.37773895263672,2765900677,88.37773895263672
2019-04-10,88.52174377441406,76.65676879882812,88.3935317993164,79.67799377441406,3461536000,79.67799377441406
2019-04-11,80.26605987548828,76.44163513183594,79.63264465332031,78.96395874023438,2839796022,78.96395874023438
2019-04-12,81.102783203125,76.69335174560547,78.94670867919922,78.22130584716797,2379257754,78.22130584716797
2019-04-13,82.9375228881836,76.97917175292969,78.20467376708984,82.9375228881836,2328308745,82.9375228881836
2019-04-14,83.84815216064453,76.98197174072266,83.014892578125,79.05470275878906,2742760721,79.05470275878906
2019-04-15,81.83829498291016,78.02865600585938,79.03822326660156,81.34928131103516,2176907331,81.34928131103516
2019-04-16,82.00177764892578,79.08088684082031,81.35240936279297,79.32746887207031,2060101784,79.32746887207031
2019-04-17,83.20145416259766,79.30755615234375,79.39220428466797,82.07487487792969,2616912436,82.07487487792969
2019-04-18,83.18848419189453,80.43392944335938,82.09881591796875,82.56922149658203,2608961075,82.56922149658203
2019-04-19,82.89277648925781,80.27595520019531,82.55038452148438,81.51249694824219,2422737857,81.51249694824219
2019-04-20,81.8905029296875,75.02021026611328,81.52201843261719,77.33155822753906,2957685726,77.33155822753906
2019-04-21,77.88958740234375,75.69957733154297,77.2944107055664,76.94807434082031,2657300819,76.94807434082031
2019-04-22,79.46178436279297,74.63941192626953,76.85350036621094,74.84502410888672,2920088568,74.84502410888672
2019-04-23,75.23564910888672,71.35606384277344,74.75387573242188,73.30894470214844,3347048436,73.30894470214844
2019-04-24,74.50772094726562,71.05500030517578,73.24531555175781,71.24811553955078,2754712046,71.24811553955078
2019-04-25,74.51300811767578,70.19367218017578,71.3633041381836,73.11534881591797,3041612619,73.11534881591797
2019-04-26,73.3286361694336,71.99333190917969,73.21337127685547,72.12090301513672,2059777054,72.12090301513672
2019-04-27,72.48282623291016,69.08003234863281,72.12030792236328,69.72679901123047,2362638270,69.72679901123047
2019-04-28,70.2292251586914,67.26605987548828,69.78425598144531,67.96038055419922,2532498296,67.96038055419922
2019-04-29,74.66829681396484,67.9505844116211,67.9505844116211,74.28087615966797,3065300354,74.28087615966797
2019-04-30,75.420654296875,72.29801177978516,74.30335235595703,73.65776824951172,2871792311,73.65776824951172
2019-05-01,74.5236587524414,73.09578704833984,73.68275451660156,73.77717590332031,2903392114,73.77717590332031
2019-05-02,80.41926574707031,73.4426040649414,73.76445007324219,79.32653045654297,3850339792,79.32653045654297
2019-05-03,82.01958465576172,75.7961654663086,79.30793762207031,78.0638427734375,3502670655,78.0638427734375
2019-05-04,78.15052795410156,75.53789520263672,78.00423431396484,75.98436737060547,2650746461,75.98436737060547
2019-05-05,76.39363861083984,72.3252944946289,76.02898406982422,74.98275756835938,2933488799,74.98275756835938
2019-05-06,78.00873565673828,74.66644287109375,74.97994232177734,74.69300079345703,3088433048,74.69300079345703
2019-05-07,75.318115234375,73.10152435302734,74.64736938476562,74.62028503417969,2532851418,74.62028503417969
2019-05-08,75.93289184570312,72.98983764648438,74.59397888183594,74.17713928222656,2436426305,74.17713928222656
2019-05-09,78.7241439819336,73.0380630493164,74.18959045410156,77.1666488647461,3051537532,77.1666488647461
2019-05-10,94.54438018798828,77.1092300415039,77.16275024414062,89.22225952148438,5491744173,89.22225952148438
2019-05-11,93.17626953125,83.82306671142578,89.53929901123047,84.56551361083984,5582599422,84.56551361083984
2019-05-12,92.37200927734375,84.29974365234375,84.63257598876953,88.05823516845703,4658762984,88.05823516845703
2019-05-13,93.37297821044922,87.65838623046875,88.05304718017578,91.62040710449219,4930071296,91.62040710449219
2019-05-14,103.1400146484375,90.81726837158203,91.66155242919922,101.74456787109375,5168624436,101.74456787109375
2019-05-15,106.20565032958984,92.56511688232422,101.5731430053711,95.58558654785156,6442000276,95.58558654785156
2019-05-16,97.2586669921875,84.93778228759766,95.63260650634766,88.99523162841797,5319840521,88.99523162841797
2019-05-17,89.87495422363281,85.8005142211914,89.01001739501953,86.70018768310547,3317998478,86.70018768310547
2019-05-18,96.54276275634766,86.12923431396484,86.67533111572266,95.32119750976562,4108852208,95.32119750976562
2019-05-19,95.33937072753906,88.56927490234375,95.33937072753906,91.4936752319336,3566921483,91.4936752319336
2019-05-20,92.44412994384766,89.58797454833984,91.57208251953125,91.50775146484375,3145769021,91.50775146484375
2019-05-21,92.00270080566406,87.5451431274414,91.5051040649414,88.2105712890625,3398528443,88.2105712890625
2019-05-22,89.7386703491211,85.23011779785156,88.1976089477539,89.17677307128906,3208807269,89.17677307128906
2019-05-23,102.74993133544922,88.3244400024414,88.97394561767578,99.90303039550781,5393657682,99.90303039550781
2019-05-24,104.10557556152344,98.7228775024414,100.04553985595703,102.67231750488281,4507357465,102.67231750488281
2019-05-25,112.6732177734375,99.74384307861328,102.70059204101562,111.4186019897461,5168378349,111.4186019897461
2019-05-26,120.69171142578125,111.1279525756836,111.43529510498047,118.03260040283203,6355361291,118.03260040283203
2019-05-27,117.89189147949219,112.99124145507812,117.89189147949219,114.93115997314453,4171886802,114.93115997314453
2019-05-28,117.87444305419922,110.47267150878906,114.92544555664062,115.08123016357422,4122926836,115.08123016357422
2019-05-29,119.74174499511719,105.29833221435547,115.14059448242188,108.79557800292969,4971290022,108.79557800292969
2019-05-30,114.62804412841797,105.91383361816406,108.69622039794922,114.53695678710938,4207966341,114.53695678710938
2019-05-31,115.6069107055664,111.67902374267578,114.46625518798828,112.61927032470703,3807158511,112.61927032470703
2019-06-01,116.24699401855469,111.91221618652344,112.71016693115234,114.70283508300781,3434073037,114.70283508300781
2019-06-02,115.90577697753906,106.46244812011719,114.66870880126953,107.46857452392578,3832352496,107.46857452392578
2019-06-03,107.37293243408203,99.2943115234375,107.37293243408203,102.08782196044922,4316694183,102.08782196044922
2019-06-04,104.84400177001953,101.21884155273438,102.11949920654297,103.84928894042969,3585162872,103.84928894042969
2019-06-05,111.33433532714844,102.08814239501953,103.80683135986328,111.10722351074219,4142250662,111.10722351074219
2019-06-06,120.63969421386719,109.5865707397461,110.97515106201172,117.3744125366211,5140908477,117.3744125366211
2019-06-07,119.49824523925781,114.45549774169922,117.278076171875,118.55203247070312,4689557936,118.55203247070312
2019-06-08,119.13320922851562,112.56881713867188,118.5860595703125,115.1323013305664,4360301111,115.1323013305664
2019-06-09,129.7088165283203,113.1698989868164,114.99555969238281,129.07144165039062,5449266884,129.07144165039062
2019-06-10,138.14874267578125,125.9625244140625,129.26412963867188,136.0297393798828,5441787587,136.0297393798828
2019-06-11,142.70640563964844,132.23800659179688,136.08583068847656,135.65374755859375,5855623530,135.65374755859375
2019-06-12,136.88600158691406,129.1358184814453,135.68211364746094,131.3517608642578,4947794845,131.3517608642578
2019-06-13,133.1774444580078,126.86178588867188,131.3140106201172,133.0532684326172,4352005824,133.0532684326172
2019-06-14,139.186279296875,133.1439666748047,133.1798095703125,138.12709045410156,4329002013,138.12709045410156
2019-06-15,138.7944793701172,134.54083251953125,138.14878845214844,137.12225341796875,4372645801,137.12225341796875
2019-06-16,137.27732849121094,133.05030822753906,137.12994384765625,134.43809509277344,3230230843,134.43809509277344
2019-06-17,135.92283630371094,129.7471466064453,134.4720916748047,135.1587371826172,3720828769,135.1587371826172
2019-06-18,139.34060668945312,134.03050231933594,135.1526641845703,136.6031951904297,4383960510,136.6031951904297
2019-06-19,137.08358764648438,132.64306640625,136.60227966308594,135.47984313964844,3880682308,135.47984313964844
2019-06-20,141.07347106933594,135.50851440429688,135.50851440429688,138.88375854492188,4378260963,138.88375854492188
2019-06-21,146.43467712402344,138.479736328125,139.03695678710938,141.90304565429688,5488615002,141.90304565429688
2019-06-22,142.56011962890625,136.321533203125,141.94515991210938,136.88217163085938,3998980168,136.88217163085938
2019-06-23,138.6890106201172,132.83248901367188,136.92086791992188,135.5327606201172,3907725105,135.5327606201172
2019-06-24,138.1245574951172,130.8856964111328,135.58094787597656,136.48939514160156,4411092400,136.48939514160156
2019-06-25,138.3216094970703,128.944091796875,136.4770050048828,131.2650909423828,5565887285,131.2650909423828
2019-06-26,132.0428466796875,110.66587829589844,131.22300720214844,114.40476989746094,5588611122,114.40476989746094
2019-06-27,122.02327728271484,113.46674346923828,114.4111099243164,120.15009307861328,4683311766,120.15009307861328
2019-06-28,135.74449157714844,116.21924591064453,120.15509796142578,133.66278076171875,5745785825,133.66278076171875
2019-06-29,136.25967407226562,120.44098663330078,133.72463989257812,122.24911499023438,5525273220,122.24911499023438
2019-06-30,126.02436828613281,114.22135162353516,122.1141357421875,122.5837173461914,5034162436,122.5837173461914
2019-07-01,123.29338836669922,112.64794158935547,122.55633544921875,119.24369812011719,4761878443,119.24369812011719
2019-07-02,123.73639678955078,118.37224578857422,119.33422088623047,122.56411743164062,4529682890,122.56411743164062
2019-07-03,126.67379760742188,119.0459976196289,122.50275421142578,119.97692108154297,4564200301,119.97692108154297
2019-07-04,120.64836883544922,117.1535873413086,119.83766174316406,118.35250854492188,4110868217,118.35250854492188
2019-07-05,121.29405975341797,117.32711791992188,118.37871551513672,117.82362365722656,3484378308,117.82362365722656
2019-07-06,120.32526397705078,117.6410903930664,118.02600860595703,120.32087707519531,3348662401,120.32087707519531
2019-07-07,125.08201599121094,118.59856414794922,120.28349304199219,123.28548431396484,3803750017,123.28548431396484
2019-07-08,124.16542053222656,118.22809600830078,123.24710083007812,119.43281555175781,3785641025,119.43281555175781
2019-07-09,120.10431671142578,103.82218933105469,119.5009994506836,108.50025939941406,4699511838,108.50025939941406
2019-07-10,108.57040405273438,97.28199768066406,108.57040405273438,102.64430236816406,4633853162,102.64430236816406
2019-07-11,106.3561019897461,101.21263122558594,102.82732391357422,105.30005645751953,3611846208,105.30005645751953
2019-07-12,105.59156799316406,98.0140380859375,105.28663635253906,101.02479553222656,3353538171,101.02479553222656
2019-07-13,101.68443298339844,88.80690002441406,101.10679626464844,89.77047729492188,3717531246,89.77047729492188
2019-07-14,92.63166046142578,85.68106842041016,89.85773468017578,90.9229736328125,3570361793,90.9229736328125
2019-07-15,92.06021118164062,77.49899291992188,90.90007019042969,79.49993133544922,3703346636,79.49993133544922
2019-07-16,93.04772186279297,77.49747467041016,79.4073257446289,89.81072235107422,4616360556,89.81072235107422
2019-07-17,103.1461181640625,87.44803619384766,89.69473266601562,101.08541870117188,4890332056,101.08541870117188
2019-07-18,101.17887878417969,95.72212219238281,101.08193969726562,98.40265655517578,3983990085,98.40265655517578
2019-07-19,104.61331939697266,97.70774841308594,98.45692443847656,100.60993957519531,3771308934,100.60993957519531
2019-07-20,101.46703338623047,96.9504165649414,100.50656127929688,99.6275863647461,2829054215,99.6275863647461
2019-07-21,100.2451171875,92.30303955078125,99.55789184570312,95.41738891601562,2693989249,95.41738891601562
2019-07-22,95.47981262207031,89.44454193115234,95.40665435791016,90.62262725830078,2700924026,90.62262725830078
2019-07-23,96.41960906982422,88.1529312133789,90.46114349365234,94.3096694946289,3247150970,94.3096694946289
2019-07-24,95.84864807128906,92.47152709960938,94.35980987548828,93.44631958007812,2690273677,93.44631958007812
2019-07-25,94.54645538330078,90.75366973876953,93.41134643554688,94.30501556396484,2260844511,94.30501556396484
2019-07-26,95.6519775390625,87.69709014892578,94.31610870361328,88.88902282714844,2626517608,88.88902282714844
2019-07-27,90.41407775878906,85.35436248779297,88.8858871459961,89.76933288574219,2460180908,89.76933288574219
2019-07-28,91.39435577392578,88.56600952148438,89.77179718017578,90.42642211914062,2457824867,90.42642211914062
2019-07-29,92.19244384765625,89.02040100097656,90.47145080566406,90.56694793701172,2302521844,90.56694793701172
2019-07-30,99.48381042480469,90.33488464355469,90.47100067138672,98.50957489013672,3051471469,98.50957489013672
2019-07-31,100.25748443603516,95.98094177246094,98.56668853759766,99.17972564697266,2953184689,99.17972564697266
2019-08-01,99.1995849609375,93.54407501220703,99.1995849609375,94.94129180908203,2882784454,94.94129180908203
2019-08-02,96.84276580810547,94.15895080566406,95.01681518554688,94.58087921142578,2512959054,94.58087921142578
2019-08-03,95.39308166503906,91.45407104492188,94.5982437133789,93.20378112792969,2427608117,93.20378112792969
2019-08-04,105.5912857055664,93.08528137207031,93.08528137207031,96.83464813232422,4134352823,96.83464813232422
2019-08-05,98.97561645507812,91.66018676757812,96.88960266113281,93.06971740722656,3245339849,93.06971740722656
2019-08-06,93.73897552490234,88.54072570800781,93.03887176513672,90.91259765625,3105989436,90.91259765625
2019-08-07,91.72232818603516,88.49970245361328,90.91156768798828,90.03160858154297,3034717882,90.03160858154297
2019-08-08,90.35707092285156,83.48514556884766,90.08919525146484,84.43937683105469,3003278177,84.43937683105469
2019-08-09,87.11417388916016,83.13603210449219,84.3909912109375,85.41947937011719,3088060147,85.41947937011719
2019-08-10,91.03135681152344,85.44612121582031,85.45075225830078,89.75267028808594,3025787942,89.75267028808594
2019-08-11,89.70867919921875,85.63082122802734,89.702392578125,85.74922943115234,2716187719,85.74922943115234
2019-08-12,86.32353210449219,83.34724426269531,85.74642944335938,84.40614318847656,2681787838,84.40614318847656
2019-08-13,85.5505142211914,75.96186065673828,84.42034912109375,76.06498718261719,3093090406,76.06498718261719
2019-08-14,78.50770568847656,72.9977798461914,76.13327026367188,76.38897705078125,3654075558,76.38897705078125
2019-08-15,77.16976928710938,73.06852722167969,76.31524658203125,74.92015075683594,3016089036,74.92015075683594
2019-08-16,75.33065795898438,72.26969146728516,74.90509033203125,72.79772186279297,2482385549,72.79772186279297
2019-08-17,77.55828094482422,71.66908264160156,72.839599609375,76.26995086669922,2743241606,76.26995086669922
2019-08-18,78.50802612304688,75.88134765625,76.33711242675781,77.26319122314453,2346796021,77.26319122314453
2019-08-19,77.44202423095703,73.94193267822266,77.29838562011719,75.19656372070312,2430165429,75.19656372070312
2019-08-20,75.46507263183594,70.58210754394531,75.24427795410156,72.96495056152344,2878567011,72.96495056152344
2019-08-21,74.57101440429688,71.30902099609375,72.95076751708984,73.59859466552734,2908864703,73.59859466552734
2019-08-22,75.6928482055664,72.86895751953125,73.57733154296875,75.40281677246094,2496513401,75.40281677246094
2019-08-23,75.6932144165039,72.32014465332031,75.40780639648438,73.46361541748047,2191973575,73.46361541748047
2019-08-24,74.7339859008789,71.17426300048828,73.47003936767578,72.30814361572266,2227400267,72.30814361572266
2019-08-25,74.98611450195312,72.12271118164062,72.32022857666016,73.857177734375,3046136697,73.857177734375
2019-08-26,73.93386840820312,72.36612701416016,73.93386840820312,72.83622741699219,2489689274,72.83622741699219
2019-08-27,73.04862213134766,66.53832244873047,72.90277099609375,67.42554473876953,2883041616,67.42554473876953
2019-08-28,67.43074798583984,63.62866973876953,67.35533905029297,64.09805297851562,3092332444,64.09805297851562
2019-08-29,65.43724060058594,62.61457824707031,64.08373260498047,64.33297729492188,2377466438,64.33297729492188
2019-08-30,65.26631927490234,63.01076126098633,64.35909271240234,64.5760498046875,2283340831,64.5760498046875
2019-08-31,66.77418518066406,64.49559783935547,64.55860900878906,66.14472198486328,2228146663,66.14472198486328
2019-09-01,67.55126190185547,64.95519256591797,66.1136245727539,66.94495391845703,2400017919,66.94495391845703
2019-09-02,70.70952606201172,66.63894653320312,66.99076843261719,69.12925720214844,2816706430,69.12925720214844
2019-09-03,69.23666381835938,67.06103515625,69.17649841308594,67.28562927246094,2696779274,67.28562927246094
2019-09-04,67.62285614013672,64.61590576171875,67.3087387084961,65.39556884765625,2379080140,65.39556884765625
2019-09-05,67.88983154296875,64.89051055908203,65.38672637939453,65.22820281982422,2595201216,65.22820281982422
2019-09-06,70.29487609863281,64.90352630615234,65.23687744140625,69.03871154785156,2763572250,69.03871154785156
2019-09-07,71.10938262939453,68.93650817871094,69.01606750488281,70.54936981201172,2776939870,70.54936981201172
2019-09-08,70.80872344970703,68.5150375366211,70.61939239501953,70.1922378540039,2654086135,70.1922378540039
2019-09-09,72.67292785644531,70.0732421875,70.1321029663086,70.82339477539062,2893715133,70.82339477539062
2019-09-10,71.41376495361328,68.97483825683594,70.87614440917969,69.9221420288086,2569282757,69.9221420288086
2019-09-11,70.14852905273438,68.73841857910156,69.95857238769531,69.2250747680664,2316445209,69.2250747680664
2019-09-12,69.71765899658203,67.91339874267578,69.23320770263672,68.98861694335938,2368931048,68.98861694335938
2019-09-13,71.16039276123047,68.48624420166016,69.02195739746094,70.56230163574219,2439744085,70.56230163574219
2019-09-14,71.23120880126953,69.97159576416016,70.58721923828125,70.31517791748047,2330572400,70.31517791748047
2019-09-15,73.26958465576172,70.1119613647461,70.32331848144531,72.57311248779297,2652253522,72.57311248779297
2019-09-16,76.63707733154297,72.41905212402344,72.59107208251953,74.22122955322266,3104946341,74.22122955322266
2019-09-17,79.65522003173828,74.14994049072266,74.22852325439453,77.96913146972656,3665577129,77.96913146972656
2019-09-18,78.0499267578125,73.38317108154297,77.91927337646484,77.05962371826172,3778427056,77.05962371826172
2019-09-19,77.04866790771484,73.8720932006836,76.95783996582031,75.14909362792969,3148504140,75.14909362792969
2019-09-20,75.5663070678711,72.90705871582031,75.18181610107422,73.51652526855469,2572614027,73.51652526855469
2019-09-21,73.55011749267578,71.80260467529297,73.5092544555664,72.61611938476562,2494428147,72.61611938476562
2019-09-22,74.0531005859375,64.3250503540039,72.61321258544922,66.85189056396484,3215899051,66.85189056396484
2019-09-23,67.60664367675781,55.823638916015625,66.8441162109375,55.823638916015625,3919809840,55.823638916015625
2019-09-24,58.35749435424805,54.254356384277344,55.834205627441406,57.65800857543945,3360298410,57.65800857543945
2019-09-25,57.833927154541016,51.844608306884766,57.65776062011719,55.540618896484375,2663433163,55.540618896484375
